ngu quá nào ngon	fallback
bạn ơi thời tiết thế nào đi	fallback
bạn ơi món món cuốn nướng cho hợp lý	search_recipe
gợi ý tư vấn thực đơn chay có canh chua	search_recipe
món cơm gà nướng muối ớt với	search_recipe
thời tiết thế nào gấp	fallback
tìm giúp ăn gì cơm hộp vừa healthy vừa tiết kiệm	search_recipe
ăn gì tiệc vừa ít béo vừa rẻ	search_recipe
ê ngân sách 50k đủ nấu không cho hợp lý	ask_price_estimate
gợi ý combo cá hồi và nấm cho ít người	search_recipe
hôm nay ăn gì với	search_recipe
bạn ơi mua giúp mình nguyên liệu nào ngon	add_ingredients_to_cart
đề xuất món salad thanh đạm nhé	search_recipe
đang cần đang ở đâu nha	fallback
tìm giúp hướng dẫn chi tiết món này	ask_recipe_detail
nhà còn hát đi với	fallback
làm sao cho bún giòn với	ask_recipe_detail
tìm giúp tìm cái gì lạ miệng hơn đi	refine_search
combo đậu phụ và cải thảo cho ít người	search_recipe
lên thực đơn cơm hộp: cá hồi, nhanh, 1 người nha	search_recipe
ê lên thực đơn cơm văn phòng: bò, đi làm về muộn, phần lớn	search_recipe
ê lấy đủ nguyên liệu cho món này	add_ingredients_to_cart
bạn ơi mình muốn 1 set cá lóc + hành ngò	search_recipe
chỉ mình cách nấu đi với	ask_recipe_detail
bạn ơi đổi món rim hơn	refine_search
đề xuất không thích món này cho hợp lý	refine_search
đang cần biết ông a không	fallback
đang cần đổi sang món bắp bò được không	refine_search
ê nấu gì với rau xà lách với	search_recipe
bạn ơi tìm món kiểu chiên giòn cho tiệc gia đình nha	search_recipe
bước 1 là gì với	ask_recipe_detail
lên thực đơn cơm hộp: canh chua, 15 phút, cả nhà nào ngon	search_recipe
đề xuất chỉ mình cách nấu đi nha	ask_recipe_detail
chỉ mình cách nấu đi gấp	ask_recipe_detail
bạn ơi chỉ mình cách nấu đi với	ask_recipe_detail
ê đổi món chiên hơn nào ngon	refine_search
bạn ơi ăn gì cơm hộp vừa ít béo vừa rẻ	search_recipe
món sườn luộc	search_recipe
tìm món mực nướng muối ớt ăn tiệc	search_recipe
lấy đủ nguyên liệu cho món này đi	add_ingredients_to_cart
bạn ơi mua giúp mình nguyên liệu cho hợp lý	add_ingredients_to_cart
đang cần tư vấn thực đơn tăng cơ có món cuốn cho hợp lý	search_recipe
ê đề xuất món thanh đạm, muốn đổi gió, hợp tiệc	search_recipe
đề xuất làm sao cho sườn giòn	ask_recipe_detail
đang ở đâu đi	fallback
đang cần ăn gì bữa sáng vừa tăng cơ vừa 200k nhé	search_recipe
có món nào nhanh mà ngon không gấp	search_recipe
gợi ý ăn thế này có đắt không cho hợp lý	ask_price_estimate
có món nào nhanh mà ngon không nhé	search_recipe
mình muốn 1 set đùi gà + sả nào ngon	search_recipe
nhà còn cho hết vào giỏ hàng đi	add_ingredients_to_cart
nhà còn lên thực đơn tiệc: mực, cấp tốc, ít người	search_recipe
nhà còn tư vấn thực đơn nhiều rau có cá gấp	search_recipe
bạn ơi tư vấn thực đơn ít béo có heo đi	search_recipe
gợi ý ăn gì cơm hộp vừa ít dầu mỡ vừa sinh viên	search_recipe
đề xuất chỉ mình cách nấu đi nhé	ask_recipe_detail
gợi ý tìm món cá hồi luộc ăn bữa xế nha	search_recipe
gợi ý hôm nay ăn gì với	search_recipe
bạn ơi xin chào	fallback
đổi sang món lẩu được không gấp	refine_search
mình muốn tư vấn thực đơn chay có salad	search_recipe
đề xuất cho hết vào giỏ hàng đi với	add_ingredients_to_cart
tìm món khác đi nhé	refine_search
lên thực đơn tiệc: gà, rảnh rỗi, cả nhà	search_recipe
bạn ơi món nhậu từ canh chua kho gấp	search_recipe
đề xuất đổi món luộc hơn	refine_search
tìm giúp đang ở đâu	fallback
không thích món này nào ngon	refine_search
tư vấn thực đơn healthy có đùi gà	search_recipe
ngân sách 100k đủ nấu không cho hợp lý	ask_price_estimate
gợi ý bước 1 là gì với	ask_recipe_detail
tìm giúp đổi món chua ngọt hơn	refine_search
mình muốn thời tiết thế nào nhé	fallback
đề xuất mua giúp mình nguyên liệu đi	add_ingredients_to_cart
mình muốn thời tiết thế nào	fallback
ê đề xuất món chua ngọt, trong tủ lạnh còn, hợp cơm văn phòng đi	search_recipe
ê có món nào không có cải thảo không đi	refine_search
nhà còn có món nào không có rau xà lách không đi	refine_search
gợi ý cần mua những gì thì thêm vào giỏ giúp đi	add_ingredients_to_cart
ê nấu gì với hành tây	search_recipe
đổi món thanh đạm hơn đi	refine_search
tìm giúp đề xuất món rim, dễ làm, hợp bữa xế gấp	search_recipe
mình muốn chi phí cho nhóm bạn người	ask_price_estimate
mình muốn có món nào cấp tốc mà ngon không	search_recipe
nhà còn thực đơn cả nhà người, giá không quan trọng tiền cho hợp lý	search_recipe
combo phở và rau xà lách cho 1 người gấp	search_recipe
đổi sang món phở được không	refine_search
có món nào không có rau muống không	refine_search
nhà còn ăn thế này có đắt không với	ask_price_estimate
nhà còn mấy giờ rồi	fallback
có món nào đi làm về muộn mà ngon không	search_recipe
đặt mua đồ về nấu gấp	add_ingredients_to_cart
tìm giúp hướng dẫn chi tiết món này nhé	ask_recipe_detail
làm sao cho thịt gà giòn cho hợp lý	ask_recipe_detail
tìm món cơm gà xào ăn bữa tối	search_recipe
món nhậu từ cá thanh đạm nha	search_recipe
đang cần bước 1 là gì gấp	ask_recipe_detail
ê mình muốn 1 set salad + bí xanh nha	search_recipe
món nhậu từ phở chiên giòn đi	search_recipe
mình muốn hát đi	fallback
đang cần nấu gì với khoai tây đi	search_recipe
mình muốn tư vấn thực đơn ít dầu mỡ có cá hồi nào ngon	search_recipe
đang cần combo cá lóc và rau muống cho 2 người đi	search_recipe
đề xuất cần mua những gì thì thêm vào giỏ giúp	add_ingredients_to_cart
tư vấn thực đơn healthy có lẩu	search_recipe
bạn ơi món này hết bao nhiêu tiền	ask_price_estimate
đang cần tư vấn thực đơn giảm cân có gà	search_recipe
gợi ý đặt mua đồ về nấu cho hợp lý	add_ingredients_to_cart
ê hôm nay ăn gì với	search_recipe
mình muốn tìm món kiểu rim cho tiệc phần lớn nha	search_recipe
bạn ơi đề xuất món nướng muối ớt, dễ làm, hợp bữa trưa nào ngon	search_recipe
đang cần tư vấn thực đơn ít béo có bún nào ngon	search_recipe
mình muốn đổi sang món mực được không nha	refine_search
lên thực đơn cơm văn phòng: cá, rảnh rỗi, cả nhà với	search_recipe
cần mua những gì thì thêm vào giỏ giúp nhé	add_ingredients_to_cart
thực đơn phần lớn người, giá 200k	search_recipe
đề xuất combo cá và khoai tây cho gia đình với	search_recipe
đề xuất biết ông a không	fallback
tìm món bún nướng ăn bữa sáng	search_recipe
gợi ý món nhậu từ bún kho nhé	search_recipe
nhà còn món đậu phụ nướng muối ớt cho hợp lý	search_recipe
ê tổng thiệt hại là bao nhiêu nha	ask_price_estimate
ê đổi món chua ngọt hơn	refine_search
gợi ý thực đơn cả nhà người, giá bình dân với	search_recipe
ê đang ở đâu cho hợp lý	fallback
mình muốn tìm món khác đi nhé	refine_search
bạn ơi chi phí cho gia đình người	ask_price_estimate
đang cần đổi món rim hơn gấp	refine_search
tìm giúp có món nào không có dưa leo không đi	refine_search
ngân sách sang trọng đủ nấu không	ask_price_estimate
mình muốn combo thịt gà và bí xanh cho 3 người cho hợp lý	search_recipe
nấu gì với hành tây gấp	search_recipe
mình muốn nấu gì với bí xanh	search_recipe
tìm món cá thanh đạm ăn bữa xế cho hợp lý	search_recipe
ê nấu gì với ớt	search_recipe
hướng dẫn chi tiết món này gấp	ask_recipe_detail
tìm món kiểu luộc cho bữa xế 1 người	search_recipe
đang cần đang ở đâu	fallback
tìm món cá hồi luộc ăn bữa tối	search_recipe
tìm giúp có món nào không có nấm không nào ngon	refine_search
mình muốn đề xuất món thanh đạm, đang vội, hợp bữa tối	search_recipe
mình muốn hướng dẫn chi tiết món này	ask_recipe_detail
gợi ý thực đơn phần lớn người, giá sinh viên	search_recipe
làm sao cho ba chỉ giòn	ask_recipe_detail
tìm món ức gà đậm đà ăn cơm văn phòng nào ngon	search_recipe
nhà còn món nhậu từ trứng kho	search_recipe
bạn ơi đặt mua đồ về nấu cho hợp lý	add_ingredients_to_cart
gợi ý đặt mua đồ về nấu	add_ingredients_to_cart
ê làm sao cho heo giòn cho hợp lý	ask_recipe_detail
tìm giúp nêm nếm gia vị ra sao nhé	ask_recipe_detail
đề xuất đổi sang món thịt bò được không	refine_search
ê món bò thanh đạm với	search_recipe
đề xuất bước 1 là gì	ask_recipe_detail
combo ức gà và hành ngò cho ít người với	search_recipe
đề xuất lên thực đơn cơm hộp: đùi gà, không tốn thời gian, phần lớn nào ngon	search_recipe
nhà còn bí quyết nấu ngon cho hợp lý	ask_recipe_detail
món nhậu từ cá lóc chiên giòn	search_recipe
ê đổi sang món trứng được không nha	refine_search
đang cần bí quyết nấu ngon nhé	ask_recipe_detail
mình muốn ăn gì bữa trưa vừa giảm cân vừa 20k	search_recipe
nhà còn đang ở đâu	fallback
thực đơn suất đôi người, giá 100k nhé	search_recipe
tìm món cơm gà kho ăn cơm hộp nha	search_recipe
nấu gì với ớt	search_recipe
lên thực đơn tiệc: heo, 15 phút, 1 người	search_recipe
đề xuất hát đi	fallback
đề xuất món nhậu từ heo chiên giòn cho hợp lý	search_recipe
nhà còn thực đơn 3 người người, giá bình dân nhé	search_recipe
nấu gì với rau muống cho hợp lý	search_recipe
mình muốn tìm món mực kho ăn cơm văn phòng với	search_recipe
đề xuất tìm món cá lóc thanh đạm ăn bữa xế đi	search_recipe
ê đặt mua đồ về nấu đi	add_ingredients_to_cart
ê làm sao cho gà giòn	ask_recipe_detail
mình muốn 1 set canh chua + khoai tây với	search_recipe
mình muốn 1 set phở + cà chua đi	search_recipe
nhà còn tìm món khác đi gấp	refine_search
gợi ý biết ông a không nhé	fallback
xin chào nha	fallback
gợi ý bạn tên gì với	fallback
mình muốn tư vấn thực đơn ít béo có món cuốn	search_recipe
mình muốn mình muốn 1 set lẩu + tỏi cho hợp lý	search_recipe
món này hết bao nhiêu tiền cho hợp lý	ask_price_estimate
tư vấn thực đơn tăng cơ có đậu phụ nào ngon	search_recipe
tìm giúp đổi món đậm đà hơn	refine_search
ê lên thực đơn cơm hộp: cá hồi, 5 phút, 1 người	search_recipe
đang cần món ức gà nướng muối ớt nhé	search_recipe
tìm món khác đi gấp	refine_search
ê ngu quá nhé	fallback
tìm giúp tìm cái gì lạ miệng hơn nhé	refine_search
mình muốn có món nào 5 phút mà ngon không	search_recipe
tìm món khác đi nào ngon	refine_search
ê bước 1 là gì nhé	ask_recipe_detail
đề xuất đổi sang món ba chỉ được không cho hợp lý	refine_search
ê mua giúp mình nguyên liệu	add_ingredients_to_cart
tìm giúp đổi sang món salad được không với	refine_search
mình muốn món salad thanh đạm nào ngon	search_recipe
đề xuất combo cá lóc và ớt cho phần lớn	search_recipe
nhà còn món mực xào	search_recipe
mình muốn mua giúp mình nguyên liệu nhé	add_ingredients_to_cart
mình muốn tổng thiệt hại là bao nhiêu nhé	ask_price_estimate
đề xuất món nhậu từ cơm gà luộc cho hợp lý	search_recipe
tìm giúp tìm món kiểu kho cho tiệc ít người	search_recipe
đề xuất món chiên, mới đi chợ về, hợp cơm hộp với	search_recipe
tìm giúp biết ông a không	fallback
bạn ơi tìm món đùi gà kho ăn bữa xế	search_recipe
ăn thế này có đắt không nào ngon	ask_price_estimate
mình muốn hôm nay ăn gì gấp	search_recipe
cho hết vào giỏ hàng đi với	add_ingredients_to_cart
ê nấu gì với khoai tây	search_recipe
đề xuất món xào, đang vội, hợp cơm hộp gấp	search_recipe
bạn ơi tìm món kiểu rim cho bữa sáng gia đình	search_recipe
đổi món chiên giòn hơn nào ngon	refine_search
thời tiết thế nào cho hợp lý	fallback
bạn ơi combo sườn và khoai tây cho 2 người	search_recipe
món nhậu từ trứng nướng	search_recipe
mình muốn mình muốn 1 set tôm + hành ngò	search_recipe
mua giúp mình nguyên liệu cho hợp lý	add_ingredients_to_cart
nhà còn đề xuất món thanh đạm, mới đi chợ về, hợp bữa trưa	search_recipe
mình muốn hướng dẫn chi tiết món này cho hợp lý	ask_recipe_detail
đề xuất đề xuất món chiên giòn, nguyên liệu có sẵn, hợp cơm văn phòng với	search_recipe
lấy đủ nguyên liệu cho món này cho hợp lý	add_ingredients_to_cart
mình muốn có món nào không có cà chua không	refine_search
ngu quá gấp	fallback
đổi sang món sườn được không nhé	refine_search
tìm giúp làm sao cho lẩu giòn với	ask_recipe_detail
đang cần thời tiết thế nào với	fallback
nhà còn đang ở đâu cho hợp lý	fallback
có món nào đi làm về muộn mà ngon không với	search_recipe
đề xuất ăn gì bữa tối vừa ít béo vừa 100k cho hợp lý	search_recipe
đổi sang món thịt gà được không nha	refine_search
gợi ý cần mua những gì thì thêm vào giỏ giúp nha	add_ingredients_to_cart
chi phí cho 3 người người với	ask_price_estimate
đề xuất nêm nếm gia vị ra sao	ask_recipe_detail
mình muốn tìm món cơm gà chiên ăn bữa sáng nào ngon	search_recipe
bạn ơi mua giúp mình nguyên liệu gấp	add_ingredients_to_cart
tìm giúp món nhậu từ cá chua ngọt	search_recipe
mình muốn ngân sách 50k đủ nấu không	ask_price_estimate
lên thực đơn tiệc: heo, 5 phút, cả nhà	search_recipe
bạn ơi thực đơn suất đôi người, giá bình dân đi	search_recipe
bạn ơi có món nào không có rau xà lách không	refine_search
đề xuất cho hết vào giỏ hàng đi nhé	add_ingredients_to_cart
mua giúp mình nguyên liệu gấp	add_ingredients_to_cart
ê tổng thiệt hại là bao nhiêu gấp	ask_price_estimate
không thích món này nha	refine_search
mình muốn combo cơm gà và tỏi cho 1 người cho hợp lý	search_recipe
combo cá hồi và khoai tây cho phần lớn đi	search_recipe
nhà còn không thích món này cho hợp lý	refine_search
nhà còn món canh chua chua ngọt với	search_recipe
đề xuất lên thực đơn tiệc: canh chua, 1 tiếng, suất đôi gấp	search_recipe
món bắp bò chua ngọt nào ngon	search_recipe
ăn gì cơm văn phòng vừa chay vừa 20k cho hợp lý	search_recipe
đề xuất mấy giờ rồi đi	fallback
gợi ý chi phí cho 2 người người nào ngon	ask_price_estimate
mình muốn hôm nay ăn gì đi	search_recipe
ê hướng dẫn chi tiết món này đi	ask_recipe_detail
chỉ mình cách nấu đi đi	ask_recipe_detail
gợi ý tư vấn thực đơn healthy có đùi gà cho hợp lý	search_recipe
tìm giúp ăn thế này có đắt không gấp	ask_price_estimate
bạn ơi mấy giờ rồi nào ngon	fallback
đang cần ngu quá	fallback
gợi ý lên thực đơn bữa xế: phở, 30 phút, 1 người gấp	search_recipe
món nhậu từ thịt gà hấp nha	search_recipe
đang cần lấy đủ nguyên liệu cho món này nào ngon	add_ingredients_to_cart
bạn ơi bí quyết nấu ngon nhé	ask_recipe_detail
đang cần nấu gì với rau xà lách	search_recipe
đề xuất thực đơn ít người người, giá rẻ nha	search_recipe
gợi ý mấy giờ rồi	fallback
đề xuất món chiên giòn, muốn đổi gió, hợp bữa tối đi	search_recipe
ê ngân sách sinh viên đủ nấu không nào ngon	ask_price_estimate
nhà còn mua giúp mình nguyên liệu cho hợp lý	add_ingredients_to_cart
nấu gì với khoai tây nào ngon	search_recipe
nhà còn tư vấn thực đơn ít dầu mỡ có món cuốn với	search_recipe
món này hết bao nhiêu tiền gấp	ask_price_estimate
món đùi gà hấp	search_recipe
thực đơn nhóm bạn người, giá tiết kiệm gấp	search_recipe
ê món sườn hấp	search_recipe
tư vấn thực đơn ít béo có sườn	search_recipe
lên thực đơn tiệc: cá hồi, 5 phút, ít người đi	search_recipe
đề xuất tìm món kiểu nướng cho tiệc 2 người	search_recipe
đề xuất tìm món cá hồi chua ngọt ăn bữa trưa cho hợp lý	search_recipe
nhà còn cho hết vào giỏ hàng đi với	add_ingredients_to_cart
lên thực đơn bữa xế: mực, 1 tiếng, nhóm bạn nhé	search_recipe
tìm món kiểu đậm đà cho bữa trưa 3 người nhé	search_recipe
đề xuất ngu quá với	fallback
lên thực đơn cơm văn phòng: mực, 15 phút, ít người	search_recipe
đề xuất thời tiết thế nào gấp	fallback
ngân sách 100k đủ nấu không	ask_price_estimate
gợi ý món này hết bao nhiêu tiền đi	ask_price_estimate
gợi ý đổi sang món lẩu được không	refine_search
nấu gì với khoai tây	search_recipe
bạn ơi tìm món khác đi với	refine_search
gợi ý chi phí cho 2 người người	ask_price_estimate
mua giúp mình nguyên liệu đi	add_ingredients_to_cart
bạn ơi đề xuất món đậm đà, ít dọn dẹp, hợp tiệc	search_recipe
tìm món kiểu chua ngọt cho cơm hộp nhóm bạn	search_recipe
bạn ơi thời tiết thế nào nào ngon	fallback
đang cần tìm cái gì lạ miệng hơn đi	refine_search
mình muốn xin chào	fallback
mình muốn tư vấn thực đơn ít dầu mỡ có cá	search_recipe
lên thực đơn bữa xế: thịt bò, không tốn thời gian, cả nhà	search_recipe
đề xuất ăn thế này có đắt không với	ask_price_estimate
đổi món kho hơn với	refine_search
cần mua những gì thì thêm vào giỏ giúp nha	add_ingredients_to_cart
mình muốn 1 set thịt gà + rau xà lách nhé	search_recipe
gợi ý món ức gà chua ngọt cho hợp lý	search_recipe
gợi ý cần mua những gì thì thêm vào giỏ giúp nhé	add_ingredients_to_cart
mình muốn đặt mua đồ về nấu nha	add_ingredients_to_cart
tư vấn thực đơn giảm cân có ba chỉ	search_recipe
ê bạn tên gì đi	fallback
combo đùi gà và cà chua cho suất đôi	search_recipe
tìm món kiểu luộc cho bữa trưa cả nhà đi	search_recipe
thời tiết thế nào nào ngon	fallback
tư vấn thực đơn chay có ức gà	search_recipe
món cá chiên	search_recipe
món nhậu từ cá lóc hấp	search_recipe
tìm giúp có món nào không có nấm không với	refine_search
đề xuất tìm món khác đi nào ngon	refine_search
đổi sang món bún được không nào ngon	refine_search
đang cần có món nào rảnh rỗi mà ngon không	search_recipe
tìm món ba chỉ chua ngọt ăn bữa trưa	search_recipe
tư vấn thực đơn eat clean có đùi gà với	search_recipe
đang cần món lẩu nướng muối ớt nào ngon	search_recipe
thực đơn 3 người người, giá 200k cho hợp lý	search_recipe
mình muốn tư vấn thực đơn giảm cân có thịt bò	search_recipe
gợi ý mình muốn 1 set lẩu + rau xà lách	search_recipe
mình muốn đổi sang món ba chỉ được không	refine_search
bạn ơi cho hết vào giỏ hàng đi	add_ingredients_to_cart
ê có món nào không có bí xanh không	refine_search
tìm giúp chi phí cho ít người người	ask_price_estimate
đang cần bí quyết nấu ngon nha	ask_recipe_detail
bạn ơi tìm món kiểu chiên giòn cho cơm hộp cả nhà	search_recipe
đang cần đổi sang món canh chua được không	refine_search
combo món cuốn và ớt cho 1 người	search_recipe
đang cần mấy giờ rồi cho hợp lý	fallback
món này hết bao nhiêu tiền đi	ask_price_estimate
đang cần bạn tên gì	fallback
gợi ý thời tiết thế nào đi	fallback
đề xuất làm sao cho mực giòn	ask_recipe_detail
đề xuất tìm món bắp bò thanh đạm ăn tiệc	search_recipe
tìm giúp mình muốn 1 set cá lóc + ớt	search_recipe
mình muốn đổi món thanh đạm hơn nào ngon	refine_search
nấu gì với hành tây cho hợp lý	search_recipe
gợi ý có món nào 5 phút mà ngon không	search_recipe
tìm giúp chỉ mình cách nấu đi nhé	ask_recipe_detail
mình muốn tìm món cá xào ăn bữa tối với	search_recipe
đề xuất món nướng, trong tủ lạnh còn, hợp cơm văn phòng nào ngon	search_recipe
tìm giúp đặt mua đồ về nấu đi	add_ingredients_to_cart
gợi ý tìm món thịt bò chiên giòn ăn tiệc	search_recipe
tìm giúp biết ông a không đi	fallback
gợi ý ngu quá	fallback
gợi ý đổi sang món bún được không	refine_search
gợi ý biết ông a không nha	fallback
mình muốn mình muốn 1 set thịt gà + nấm	search_recipe
mình muốn cho hết vào giỏ hàng đi nào ngon	add_ingredients_to_cart
đề xuất đề xuất món chiên giòn, nguyên liệu có sẵn, hợp cơm hộp nhé	search_recipe
có món nào 5 phút mà ngon không nhé	search_recipe
tìm món kiểu đậm đà cho bữa sáng 2 người	search_recipe
bạn ơi tìm cái gì lạ miệng hơn với	refine_search
mình muốn món cơm gà thanh đạm	search_recipe
đang cần chỉ mình cách nấu đi gấp	ask_recipe_detail
món nhậu từ đùi gà chiên giòn gấp	search_recipe
tìm giúp đề xuất món nướng muối ớt, nguyên liệu có sẵn, hợp cơm văn phòng	search_recipe
tìm giúp bước 1 là gì đi	ask_recipe_detail
tìm giúp đề xuất món hấp, mới đi chợ về, hợp cơm văn phòng gấp	search_recipe
đề xuất món nướng muối ớt, muốn đổi gió, hợp bữa sáng	search_recipe
đề xuất bí quyết nấu ngon nhé	ask_recipe_detail
bạn ơi đề xuất món rim, ít dọn dẹp, hợp bữa tối	search_recipe
bạn ơi đổi sang món ức gà được không nhé	refine_search
ê ăn gì bữa sáng vừa chay vừa tiết kiệm	search_recipe
ê ngân sách sinh viên đủ nấu không cho hợp lý	ask_price_estimate
mình muốn món nhậu từ lẩu xào	search_recipe
bạn ơi món nhậu từ bún chiên	search_recipe
mình muốn có món nào không có ớt không nào ngon	refine_search
ê bước 1 là gì nha	ask_recipe_detail
mình muốn cần mua những gì thì thêm vào giỏ giúp nào ngon	add_ingredients_to_cart
ngân sách không quan trọng tiền đủ nấu không	ask_price_estimate
tìm giúp tìm món kiểu nướng muối ớt cho bữa trưa 1 người cho hợp lý	search_recipe
đang cần tìm cái gì lạ miệng hơn nào ngon	refine_search
bạn tên gì gấp	fallback
ê tìm món đùi gà chiên giòn ăn cơm văn phòng	search_recipe
mình muốn tìm cái gì lạ miệng hơn nha	refine_search
nhà còn xin chào	fallback
mình muốn tìm món kiểu thanh đạm cho cơm văn phòng gia đình nào ngon	search_recipe
bạn ơi đổi sang món gà được không nhé	refine_search
bạn ơi tư vấn thực đơn tăng cơ có canh chua với	search_recipe
tìm món kiểu nướng cho cơm văn phòng 1 người nha	search_recipe
tìm giúp làm sao cho bắp bò giòn gấp	ask_recipe_detail
đang cần đặt mua đồ về nấu nào ngon	add_ingredients_to_cart
có món nào không tốn thời gian mà ngon không với	search_recipe
đề xuất làm sao cho lẩu giòn	ask_recipe_detail
đổi sang món phở được không đi	refine_search
đề xuất món thanh đạm, đang vội, hợp bữa tối nha	search_recipe
món tôm chiên giòn	search_recipe
đề xuất có món nào 15 phút mà ngon không nào ngon	search_recipe
đề xuất món thịt bò chiên nha	search_recipe
ăn gì cơm hộp vừa eat clean vừa sang trọng	search_recipe
đang cần tổng thiệt hại là bao nhiêu cho hợp lý	ask_price_estimate
combo ức gà và ớt cho 1 người	search_recipe
gợi ý món sườn chua ngọt	search_recipe
đang cần tư vấn thực đơn giảm cân có đậu phụ	search_recipe
nêm nếm gia vị ra sao nhé	ask_recipe_detail
tìm món kiểu hấp cho bữa trưa 3 người cho hợp lý	search_recipe
gợi ý có món nào không có dưa leo không gấp	refine_search
mấy giờ rồi nhé	fallback
thực đơn ít người người, giá 200k gấp	search_recipe
nhà còn đổi sang món mực được không nha	refine_search
nhà còn tư vấn thực đơn eat clean có salad với	search_recipe
đổi sang món sườn được không với	refine_search
tìm giúp ăn gì bữa xế vừa ít dầu mỡ vừa bình dân	search_recipe
đề xuất món rim, dễ làm, hợp bữa sáng	search_recipe
gợi ý thực đơn ít người người, giá 200k đi	search_recipe
đang cần lên thực đơn bữa xế: bún, 1 tiếng, 2 người đi	search_recipe
thực đơn ít người người, giá sinh viên	search_recipe
gợi ý hướng dẫn chi tiết món này với	ask_recipe_detail
thực đơn 1 người người, giá 20k nào ngon	search_recipe
tìm món gà chiên giòn ăn bữa tối gấp	search_recipe
tìm giúp lên thực đơn bữa xế: salad, nhanh, 1 người	search_recipe
bạn ơi đổi sang món đậu phụ được không cho hợp lý	refine_search
gợi ý chỉ mình cách nấu đi gấp	ask_recipe_detail
cần mua những gì thì thêm vào giỏ giúp nào ngon	add_ingredients_to_cart
nhà còn món nhậu từ sườn thanh đạm đi	search_recipe
tìm giúp cần mua những gì thì thêm vào giỏ giúp nào ngon	add_ingredients_to_cart
combo heo và hành ngò cho gia đình nào ngon	search_recipe
tìm giúp lấy đủ nguyên liệu cho món này gấp	add_ingredients_to_cart
mình muốn đề xuất món chiên, nguyên liệu có sẵn, hợp tiệc nhé	search_recipe
tìm giúp có món nào 5 phút mà ngon không gấp	search_recipe
nêm nếm gia vị ra sao cho hợp lý	ask_recipe_detail
tìm giúp tư vấn thực đơn nhiều rau có trứng	search_recipe
tìm món heo rim ăn bữa tối đi	search_recipe
gợi ý làm sao cho ức gà giòn đi	ask_recipe_detail
mình muốn thực đơn nhóm bạn người, giá sang trọng	search_recipe
gợi ý chỉ mình cách nấu đi nào ngon	ask_recipe_detail
tìm giúp chi phí cho 1 người người	ask_price_estimate
đang cần bước 1 là gì với	ask_recipe_detail
tìm món ức gà kho ăn tiệc	search_recipe
đang cần nêm nếm gia vị ra sao cho hợp lý	ask_recipe_detail
đổi sang món món cuốn được không đi	refine_search
đang cần ăn gì bữa sáng vừa ít dầu mỡ vừa 200k với	search_recipe
nhà còn món nhậu từ salad thanh đạm	search_recipe
đề xuất món này hết bao nhiêu tiền nha	ask_price_estimate
mình muốn chỉ mình cách nấu đi đi	ask_recipe_detail
nhà còn ngu quá	fallback
mình muốn đề xuất món nướng muối ớt, đang vội, hợp bữa trưa	search_recipe
ngân sách 50k đủ nấu không nào ngon	ask_price_estimate
gợi ý nêm nếm gia vị ra sao với	ask_recipe_detail
mình muốn làm sao cho cá hồi giòn	ask_recipe_detail
đề xuất đổi sang món mực được không với	refine_search
đang cần tìm món kiểu đậm đà cho bữa tối 3 người	search_recipe
thực đơn 1 người người, giá không quan trọng tiền gấp	search_recipe
làm sao cho bún giòn	ask_recipe_detail
nhà còn mấy giờ rồi nha	fallback
có món nào không có rau muống không gấp	refine_search
nấu gì với nấm	search_recipe
ăn thế này có đắt không gấp	ask_price_estimate
món nhậu từ cá lóc chiên	search_recipe
đề xuất đặt mua đồ về nấu cho hợp lý	add_ingredients_to_cart
đổi sang món thịt gà được không	refine_search
nhà còn tìm món lẩu luộc ăn cơm hộp nhé	search_recipe
combo đùi gà và bí xanh cho cả nhà nhé	search_recipe
đề xuất bạn tên gì	fallback
tìm giúp xin chào với	fallback
nhà còn đổi sang món gà được không cho hợp lý	refine_search
mình muốn đặt mua đồ về nấu với	add_ingredients_to_cart
đang cần bạn tên gì đi	fallback
đang cần thực đơn 3 người người, giá tiết kiệm	search_recipe
đang cần món nhậu từ phở chua ngọt nha	search_recipe
không thích món này nhé	refine_search
ê xin chào nha	fallback
đề xuất ăn gì cơm hộp vừa giảm cân vừa rẻ nhé	search_recipe
đề xuất có món nào không có cà chua không	refine_search
đang cần thời tiết thế nào nha	fallback
tìm giúp đặt mua đồ về nấu	add_ingredients_to_cart
mình muốn mấy giờ rồi	fallback
đề xuất tìm món kiểu nướng muối ớt cho tiệc phần lớn	search_recipe
ê mấy giờ rồi	fallback
tìm món kiểu nướng cho bữa tối ít người	search_recipe
tìm giúp đổi món đậm đà hơn gấp	refine_search
nhà còn combo heo và bí xanh cho ít người	search_recipe
ê thực đơn nhóm bạn người, giá rẻ nào ngon	search_recipe
bạn ơi có món nào 5 phút mà ngon không với	search_recipe
đổi món nướng muối ớt hơn nha	refine_search
đang ở đâu với	fallback
gợi ý món nhậu từ gà chua ngọt	search_recipe
chi phí cho 3 người người	ask_price_estimate
hát đi gấp	fallback
nhà còn có món nào không có tỏi không	refine_search
tìm giúp bí quyết nấu ngon nhé	ask_recipe_detail
thời tiết thế nào nha	fallback
gợi ý thời tiết thế nào gấp	fallback
tìm giúp nêm nếm gia vị ra sao	ask_recipe_detail
nhà còn đổi món nướng muối ớt hơn	refine_search
đề xuất hôm nay ăn gì	search_recipe
ê đề xuất món chua ngọt, lười nấu, hợp bữa tối nào ngon	search_recipe
